Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	repeat:13	36	2.3391812865497075	9.420977636435977E-21	85291, 85290, 8796, 5542, 653247, 353323, 83899, 83755, 100132386, 1038, 81870, 81871, 1056, 386685, 85280, 728224, 4582, 353332, 386680, 386682, 353333, 729359, 386677, 84616, 653240, 386679, 83901, 386678, 83900, 100132476, 386672, 386675, 386674, 85289, 57716, 85285	1322	76	18732	6.71184011465881	3.0759491982963465E-17	5.128152160099984E-18	5.015100428462752E-18
UP_SEQ_FEATURE	topological domain:Cytoplasmic	365	23.716699155295647	1.2822719941706747E-20	137868, 10090, 909, 93035, 5023, 91653, 3760, 3761, 64711, 81849, 165530, 57864, 3638, 111, 79412, 51760, 114, 477, 23284, 57863, 117, 92737, 3751, 133396, 11068, 53826, 137075, 152573, 131096, 10894, 3757, 57628, 3758, 5030, 9752, 57191, 8788, 9514, 2562, 92293, 9073, 147685, 29953, 9076, 361, 482, 362, 57633, 364, 252995, 366, 28983, 2555, 489, 147798, 388531, 1464, 3769, 94025, 405754, 7103, 28, 1000, 145270, 491, 4072, 2568, 53841, 84466, 83259, 2563, 79679, 11045, 8549, 10076, 641654, 3776, 10752, 387914, 2208, 285220, 6383, 66000, 6385, 9415, 4881, 7113, 286676, 1132, 1131, 1010, 28968, 22865, 22986, 1008, 1128, 57535, 1005, 147, 148, 27199, 1365, 1002, 7348, 40, 947, 84570, 53616, 132014, 349149, 148281, 4099, 347088, 23245, 79690, 151, 152, 153, 154, 2900, 5618, 1259, 54831, 727936, 2587, 1135, 114794, 114795, 389434, 4886, 55800, 1815, 2904, 4889, 2903, 2901, 64881, 1394, 64409, 145581, 2911, 127845, 341640, 1829, 5745, 6833, 50489, 2916, 1948, 146429, 64084, 66035, 375611, 9568, 58530, 23467, 1950, 117248, 10718, 54857, 11001, 11122, 90019, 254827, 26290, 859, 26050, 154197, 387836, 50937, 4684, 164656, 56241, 222223, 57452, 185, 56127, 84814, 56129, 167127, 1047, 57575, 220296, 2134, 56125, 8912, 8910, 133022, 6751, 5540, 6511, 130399, 22917, 7049, 56130, 56131, 2152, 90161, 2823, 83756, 56137, 57348, 56138, 56139, 389118, 56134, 56135, 284612, 127534, 56136, 6865, 79937, 8800, 253559, 1735, 22801, 286133, 92211, 158038, 4582, 22925, 56140, 2045, 56141, 56142, 56143, 149461, 7173, 3249, 56145, 56146, 26167, 1188, 56147, 887, 768, 6517, 10941, 10149, 2835, 1080, 6098, 4593, 6530, 9369, 28316, 353189, 57484, 27346, 23544, 728577, 338557, 54413, 774, 1630, 84620, 10913, 27345, 2840, 389015, 2047, 658, 55503, 84189, 389816, 55507, 50617, 9378, 266722, 9254, 64102, 2066, 781, 4916, 84059, 57136, 79827, 4359, 23769, 5100, 374462, 64478, 10690, 9381, 165215, 80835, 27328, 222611, 79057, 2743, 1896, 27201, 143425, 127579, 6546, 57828, 4248, 4920, 3953, 6549, 135932, 3290, 5350, 6442, 90993, 6445, 259232, 57393, 57030, 685, 54681, 116443, 115111, 57158, 55532, 10461, 10343, 5348, 8613, 10100, 6558, 10345, 10103, 139065, 57717, 7780, 64377, 8633, 340273, 2891, 57165, 28513, 163183, 51062, 81832, 575, 10317, 214, 124842, 3973, 9956, 3977, 162515, 8645, 7434, 8082, 339398, 222865, 57611, 120114, 2899, 2898, 100131390, 80975, 224, 80731, 2893, 8516, 108, 4038, 284069, 51754, 10686, 3745, 8639	1322	3321	18732	1.5573157748723225	4.1866180609672525E-17	5.982714761373462E-18	5.850823927687335E-18
UP_KEYWORDS	Secreted	235	15.269655620532813	2.6374957712307344E-20	8532, 57188, 51083, 4969, 118430, 3512, 152330, 8425, 5157, 8785, 11197, 5950, 1908, 145264, 27098, 252995, 28983, 1101, 94025, 130574, 28, 339366, 1360, 10516, 84467, 1113, 1474, 60495, 9518, 10752, 4745, 10631, 253935, 2208, 7472, 7475, 10082, 6385, 7477, 7113, 10085, 222663, 10406, 10647, 388555, 170690, 643847, 132014, 7123, 9423, 6038, 29106, 7482, 116969, 5618, 277, 2348, 278, 151449, 89932, 4885, 10850, 221914, 11272, 114898, 283, 375704, 2239, 10747, 27178, 140686, 4653, 729, 7148, 2254, 256691, 146556, 1953, 146433, 768239, 2006, 730, 389336, 2487, 10718, 11248, 22943, 9211, 4684, 6863, 7038, 183, 8483, 27151, 56920, 25891, 5764, 869, 2934, 7044, 114905, 5542, 22917, 7049, 2152, 27006, 165257, 3483, 59084, 256394, 81578, 56139, 1056, 27123, 11341, 79937, 729085, 284297, 4582, 22925, 157869, 56142, 54084, 2159, 3489, 765, 3488, 256158, 254773, 56147, 5544, 51378, 2719, 5304, 326342, 56944, 5549, 203190, 643669, 90187, 653247, 3263, 54097, 63923, 1634, 84624, 10117, 651, 117166, 653, 27344, 56034, 4908, 148811, 341277, 4589, 10232, 10234, 387758, 84171, 7079, 7078, 5212, 9370, 223117, 84735, 1404, 83888, 79148, 117159, 4477, 8839, 51716, 23769, 91851, 29989, 147111, 22798, 2192, 1896, 10218, 60676, 434, 6425, 3952, 3953, 6440, 4023, 338761, 389033, 29991, 124857, 685, 1301, 284402, 8857, 4015, 5104, 283310, 80274, 10468, 219348, 9723, 26577, 8076, 6690, 81832, 1675, 340706, 10319, 214, 127435, 147920, 4147, 338, 10551, 3976, 340267, 3977, 83690, 345275, 25817, 64388, 2660, 148113, 1690, 341, 4958, 3625, 344, 79625, 347, 140862, 348, 26585	1365	1838	19281	1.8060062896842004	1.2132480547661378E-17	3.0331201369153446E-18	2.7561830809361172E-18
UP_SEQ_FEATURE	repeat:12	36	2.3391812865497075	2.7159664566313143E-20	85291, 85290, 8796, 5542, 653247, 353323, 83899, 83755, 100132386, 1038, 81870, 81871, 1056, 386685, 85280, 728224, 4582, 353332, 386680, 386682, 353333, 729359, 386677, 84616, 653240, 386679, 83901, 386678, 83900, 100132476, 386672, 386675, 386674, 85289, 57716, 85285	1322	78	18732	6.53974165018038	8.867630480901242E-17	1.1087933059197341E-17	1.0843496078100522E-17
UP_SEQ_FEATURE	topological domain:Extracellular	308	20.01299545159194	4.272450781853021E-20	137868, 909, 93035, 5023, 91653, 3760, 3761, 165530, 57864, 111, 79412, 23284, 57863, 117, 92737, 133396, 53826, 137075, 152573, 10894, 57628, 3758, 5030, 9752, 57191, 8788, 2562, 92293, 9073, 147685, 29953, 9076, 361, 482, 362, 57633, 364, 252995, 366, 28983, 2555, 147798, 388531, 1464, 3769, 24, 94025, 405754, 7103, 1000, 145270, 491, 4072, 2568, 53841, 84466, 83259, 2563, 79679, 11045, 8549, 10076, 641654, 10752, 387914, 2208, 285220, 6383, 66000, 6385, 4881, 7113, 286676, 1132, 1131, 1010, 28968, 22865, 1008, 1128, 57535, 1005, 147, 148, 27199, 1365, 1002, 7348, 40, 947, 84570, 53616, 132014, 349149, 4099, 347088, 23245, 151, 152, 153, 154, 2900, 5618, 1259, 54831, 2587, 1135, 114794, 114795, 389434, 4886, 55800, 1815, 2904, 4889, 2903, 2901, 64881, 1394, 145581, 2911, 341640, 1829, 5745, 6833, 50489, 2916, 1948, 146429, 64084, 66035, 375611, 9568, 58530, 23467, 1950, 10718, 54857, 11122, 90019, 254827, 26050, 154197, 387836, 50937, 4684, 164656, 56241, 222223, 185, 56127, 84814, 56129, 167127, 57575, 220296, 56125, 8912, 8910, 6751, 5540, 6511, 130399, 22917, 7049, 56130, 56131, 2152, 2823, 83756, 56137, 57348, 56138, 56139, 389118, 56134, 56135, 127534, 56136, 6865, 79937, 253559, 1735, 22801, 286133, 92211, 158038, 4582, 22925, 56140, 2045, 56141, 56142, 56143, 149461, 7173, 3249, 56145, 56146, 26167, 56147, 887, 768, 6517, 10941, 10149, 2835, 1080, 6098, 4593, 6530, 9369, 28316, 353189, 57484, 27346, 23544, 728577, 338557, 54413, 774, 1630, 10913, 27345, 2840, 389015, 2047, 658, 55503, 84189, 389816, 55507, 9378, 9254, 64102, 2066, 781, 4916, 84059, 57136, 79827, 4359, 23769, 5100, 374462, 64478, 9381, 165215, 80835, 27328, 222611, 79057, 2743, 1896, 27201, 127579, 6546, 57828, 4920, 3953, 6549, 135932, 6442, 6445, 259232, 57393, 57030, 685, 116443, 115111, 55532, 10461, 10343, 5348, 10100, 10103, 139065, 57717, 8633, 340273, 2891, 57165, 28513, 81832, 575, 214, 124842, 3973, 3977, 162515, 7434, 8082, 339398, 222865, 57611, 120114, 2899, 2898, 100131390, 80975, 80731, 2893, 8516, 4038, 284069, 51754, 10686, 8639	1322	2673	18732	1.6326927027885172	1.3949551802750115E-16	1.5504249170591075E-17	1.5162453108042832E-17
UP_SEQ_FEATURE	repeat:16	30	1.949317738791423	8.406951844701113E-20	85291, 85290, 8796, 353323, 83899, 83755, 100132386, 1038, 81870, 81871, 1056, 386685, 728224, 4582, 386680, 386682, 729359, 386677, 84616, 653240, 386679, 386678, 83900, 100132476, 386672, 386675, 386674, 85289, 57716, 85285	1322	54	18732	7.871911245587493	2.744869777294913E-16	2.7457104724793838E-17	2.6851804191975352E-17
UP_SEQ_FEATURE	repeat:10	38	2.4691358024691357	1.3804240788565483E-19	85291, 85290, 8796, 5542, 653247, 353323, 83899, 83755, 100132386, 1038, 81870, 81871, 1056, 386685, 85280, 728224, 4582, 353332, 386680, 386682, 353333, 729359, 386677, 84616, 653240, 386679, 83901, 386678, 83900, 100132476, 386672, 387266, 386675, 386674, 5544, 85289, 57716, 85285	1322	91	18732	5.916909112067962	4.50708461746663E-16	4.09860458322317E-17	4.0082495526071046E-17
UP_SEQ_FEATURE	repeat:11	36	2.3391812865497075	2.001338173216047E-19	85291, 85290, 8796, 5542, 653247, 353323, 83899, 83755, 1038, 81870, 81871, 1056, 386685, 85280, 728224, 4582, 353332, 386680, 386682, 353333, 729359, 386677, 84616, 653240, 386679, 83901, 386678, 83900, 100132476, 386672, 387266, 386675, 386674, 85289, 57716, 85285	1322	82	18732	6.220729862366701	6.534369135550393E-16	5.4304072852080815E-17	5.310692244015496E-17
UP_SEQ_FEATURE	repeat:7	44	2.8589993502274202	2.161521577088336E-19	85291, 85290, 8796, 5542, 387264, 653247, 353323, 25802, 83899, 83755, 100132386, 1038, 81870, 81871, 1056, 386685, 85280, 728224, 4582, 353332, 386680, 387273, 386682, 353333, 729359, 386677, 84616, 653240, 386679, 83901, 386678, 83900, 100132476, 440050, 386672, 387266, 386675, 348, 57830, 386674, 5544, 85289, 57716, 85285	1322	124	18732	5.027865892342979	7.057367949193417E-16	5.4304072852080815E-17	5.310692244015496E-17
UP_SEQ_FEATURE	repeat:8	42	2.729044834307992	4.627952124323684E-19	85291, 85290, 8796, 5542, 387264, 653247, 353323, 25802, 83899, 83755, 100132386, 1038, 81870, 81871, 1056, 386685, 85280, 728224, 4582, 353332, 386680, 386682, 353333, 729359, 386677, 84616, 653240, 386679, 83901, 386678, 83900, 100132476, 386672, 387266, 386675, 348, 57830, 386674, 5544, 85289, 57716, 85285	1322	115	18732	5.174926001447083	1.5110263685916828E-15	1.0796351170029394E-16	1.0558342203635604E-16
UP_SEQ_FEATURE	repeat:9	39	2.53411306042885	7.160686735620727E-19	85291, 85290, 8796, 5542, 653247, 353323, 83899, 83755, 100132386, 1038, 81870, 81871, 1056, 386685, 85280, 728224, 4582, 353332, 386680, 386682, 353333, 729359, 386677, 84616, 653240, 386679, 83901, 386678, 83900, 100132476, 386672, 387266, 386675, 57830, 386674, 5544, 85289, 57716, 85285	1322	100	18732	5.526081694402421	2.3379642191801675E-15	1.5591201919024861E-16	1.524748895571507E-16
UP_SEQ_FEATURE	repeat:5	48	3.1189083820662766	9.503374405825094E-19	85291, 85290, 8796, 5542, 387264, 653247, 353323, 25802, 83899, 83755, 100132386, 1038, 81870, 81871, 1056, 386685, 4589, 1815, 85280, 728224, 4582, 353332, 386680, 387273, 386682, 353333, 729359, 386677, 84616, 653240, 386679, 83901, 386678, 440051, 83900, 100132476, 440050, 386672, 387266, 386675, 348, 57830, 386674, 5544, 85289, 643803, 57716, 85285	1322	152	18732	4.474560076439207	3.102851743501893E-15	1.9398763005890474E-16	1.8971111157628345E-16
UP_SEQ_FEATURE	repeat:3	56	3.6387264457439894	2.436076188861554E-18	85291, 85290, 85293, 5542, 387264, 353323, 83755, 118430, 337880, 1056, 386685, 1815, 85280, 728224, 4582, 353332, 386680, 386682, 353333, 729359, 386677, 83901, 386679, 83900, 386678, 440051, 440050, 386672, 2674, 386675, 57830, 386674, 5544, 85289, 57716, 85285, 8796, 653247, 25802, 83899, 100132386, 1038, 81870, 81871, 53841, 83897, 83896, 4589, 419, 387273, 84616, 653240, 100132476, 387266, 348, 643803	1322	207	18732	3.8332785195904315	7.953788756632974E-15	4.68013225460108E-16	4.576957263072825E-16
UP_SEQ_FEATURE	repeat:4	51	3.313840155945419	3.100413203754217E-18	85291, 85290, 5542, 387264, 353323, 83755, 337880, 1056, 386685, 6623, 1815, 85280, 728224, 4582, 353332, 386680, 386682, 353333, 729359, 386677, 83901, 386679, 83900, 386678, 440051, 440050, 386672, 386675, 57830, 386674, 5544, 85289, 57716, 85285, 8796, 653247, 25802, 83899, 100132386, 1038, 81870, 81871, 83896, 4589, 387273, 84616, 653240, 100132476, 387266, 348, 643803	1322	175	18732	4.1293797276853255	1.0122849110257519E-14	5.625527513034041E-16	5.501510984883873E-16
UP_SEQ_FEATURE	transmembrane region	477	30.994152046783626	5.101072907001106E-18	137868, 909, 91653, 3760, 3761, 81849, 57864, 3638, 201164, 79412, 1576, 57863, 92737, 3751, 133396, 131096, 10894, 57628, 3757, 3758, 136306, 2562, 9073, 147685, 9076, 169693, 57633, 79762, 641649, 252995, 400746, 2555, 147798, 388531, 1464, 146227, 27092, 3769, 285335, 1000, 145270, 2568, 148534, 2563, 79679, 641654, 3776, 10752, 2208, 285220, 66000, 4881, 286676, 1132, 1131, 1010, 22865, 22986, 1008, 1128, 57535, 1005, 1365, 27199, 1002, 947, 132014, 349149, 347088, 114786, 79690, 5618, 55124, 1259, 1135, 2587, 114794, 114795, 389434, 4886, 4889, 155006, 57670, 339453, 1394, 145581, 127845, 341640, 5745, 6833, 146429, 64084, 66035, 375057, 58530, 57689, 83733, 10718, 55026, 344905, 90019, 254827, 64091, 26290, 859, 26050, 154197, 50937, 286753, 4684, 56241, 57452, 56127, 83604, 84814, 56129, 167127, 57574, 1047, 57575, 79589, 2134, 56125, 8912, 8910, 133022, 340895, 23209, 5540, 6751, 6511, 1187, 2152, 388394, 59084, 338328, 389118, 127534, 6865, 79937, 8800, 139411, 253559, 286133, 158038, 4582, 2045, 149461, 3249, 54886, 1188, 887, 768, 6517, 10149, 1080, 4593, 6530, 10350, 353189, 23302, 23544, 338557, 340745, 54413, 774, 389015, 2047, 658, 55503, 84189, 6646, 55507, 266722, 64102, 2066, 781, 84059, 55638, 79827, 4359, 56967, 23769, 5100, 64478, 10690, 80835, 339983, 3283, 222611, 25823, 127579, 6546, 57828, 4248, 6549, 89894, 3290, 5350, 6442, 6563, 90993, 6445, 54681, 685, 115111, 116443, 79966, 55532, 79844, 10461, 10343, 5348, 8613, 6558, 10100, 10345, 10103, 57717, 7780, 6331, 8633, 64377, 6332, 51062, 81832, 10317, 575, 214, 56994, 9956, 6329, 162515, 25817, 8645, 7434, 460, 222865, 57611, 54463, 57613, 80975, 224, 80731, 8516, 108, 4038, 284069, 10686, 8639, 9729, 10090, 93035, 5023, 64711, 165530, 111, 114, 477, 51760, 116255, 23284, 117, 11068, 53826, 137075, 152573, 5030, 9752, 57191, 9514, 8788, 116238, 92293, 29953, 361, 482, 362, 255349, 364, 366, 28983, 489, 60481, 21, 24, 94025, 11283, 405754, 7103, 28, 222553, 491, 4072, 254228, 84466, 53841, 83259, 8549, 11045, 10076, 387914, 6383, 6385, 9415, 7113, 9413, 63895, 253152, 28968, 147, 148, 51310, 7348, 40, 653082, 53616, 84570, 148281, 4099, 23245, 151, 152, 153, 154, 1811, 2900, 54831, 727936, 84249, 347516, 55800, 1815, 2904, 2903, 116173, 2901, 64881, 29914, 64409, 2911, 1829, 50489, 2916, 1948, 375611, 9568, 9687, 23467, 1831, 1950, 117248, 54857, 11001, 404217, 11122, 199964, 387836, 9452, 164656, 222223, 185, 23359, 55711, 220296, 79901, 130399, 22917, 7049, 56130, 56131, 57221, 90161, 400120, 55283, 2823, 83756, 56137, 57348, 56138, 56139, 80000, 56134, 56135, 284612, 57467, 56136, 1735, 22801, 92211, 158835, 22925, 158833, 56140, 56141, 56142, 56143, 7173, 164284, 144321, 284723, 56145, 56146, 26167, 56147, 10941, 148808, 2835, 6098, 375775, 158866, 9369, 28316, 57484, 27346, 79152, 728577, 283987, 1630, 84620, 10913, 27345, 2840, 389816, 50617, 9378, 9254, 646962, 4916, 57136, 83401, 122618, 399888, 374462, 9381, 165215, 27328, 80168, 79057, 84649, 2743, 1896, 27201, 143425, 200150, 4920, 3953, 135932, 259232, 57393, 57030, 57156, 57158, 139065, 340273, 2891, 57165, 28513, 163183, 257019, 124842, 50651, 3973, 3977, 9058, 154215, 8082, 59353, 339398, 120114, 2899, 2898, 100131390, 2893, 3742, 51754, 3745	1322	4840	18732	1.3964510321201284	1.665500304135861E-14	8.76847584961348E-16	8.575172034190281E-16
UP_KEYWORDS	Disulfide bond	347	22.54710851202079	8.386114310738868E-18	137868, 909, 5023, 91653, 8532, 64711, 81849, 57188, 4969, 79412, 3512, 23284, 57863, 117, 92737, 6900, 10894, 152330, 5030, 8788, 8425, 5157, 8785, 11197, 5950, 1908, 2562, 29953, 9076, 482, 57633, 27098, 28983, 2555, 1101, 2674, 1464, 4978, 24, 94025, 405754, 145270, 339366, 1360, 4072, 2568, 10516, 84467, 1113, 84466, 2563, 79679, 1474, 11045, 8549, 9518, 10076, 3776, 10752, 4745, 10631, 253935, 2208, 7472, 7475, 7477, 4881, 7113, 286676, 10085, 1132, 1131, 222663, 1128, 57535, 10406, 147, 148, 27199, 170690, 40, 643847, 4638, 53616, 148281, 7123, 4099, 9423, 6038, 23245, 151, 152, 7482, 153, 116969, 154, 5618, 277, 2348, 278, 151449, 2587, 1135, 4884, 89932, 4885, 4886, 55800, 1815, 2904, 10850, 4889, 2903, 2901, 1394, 1271, 283, 64409, 145581, 2911, 10747, 10628, 140686, 4653, 5745, 50489, 2916, 1948, 729, 9568, 7148, 58530, 57689, 1953, 768239, 2006, 730, 1950, 117248, 2487, 10718, 11122, 26290, 387836, 22943, 9452, 8000, 50937, 4684, 164656, 7038, 147660, 56241, 222223, 57452, 183, 8483, 185, 56920, 25891, 1047, 220296, 2134, 5764, 869, 2934, 340895, 7044, 100507588, 6751, 5540, 22917, 7049, 1066, 2152, 2823, 338328, 1056, 27123, 6865, 79937, 54997, 253559, 284297, 22801, 286133, 158038, 4582, 22925, 157869, 7173, 3249, 762, 2159, 100431172, 3489, 765, 3488, 27255, 256158, 254773, 887, 5544, 51378, 768, 5304, 326342, 56944, 5549, 90187, 4593, 161357, 6530, 9369, 353189, 1087, 3263, 54097, 63923, 23544, 728577, 1634, 651, 3816, 340745, 117166, 653, 54413, 56034, 774, 1630, 84620, 10913, 2840, 4908, 341277, 658, 6646, 10232, 419, 387758, 389816, 1515, 8288, 9378, 9254, 84171, 7079, 7078, 64102, 8722, 5212, 2066, 9370, 223117, 781, 1404, 83888, 79148, 4916, 4477, 79827, 50863, 4359, 23769, 128434, 64478, 4014, 100996758, 29989, 22798, 2192, 25823, 79057, 2743, 10218, 27201, 60676, 143425, 434, 6425, 4920, 3952, 3953, 6440, 4143, 4023, 6445, 29991, 124857, 685, 1301, 8857, 4015, 4137, 10461, 283310, 10345, 80274, 10468, 8633, 9723, 26577, 2891, 8076, 6690, 81832, 575, 1675, 340706, 10319, 214, 4147, 338, 3973, 9956, 10551, 3976, 340267, 3977, 83690, 64388, 8645, 7434, 2660, 339398, 148113, 1690, 285704, 460, 57611, 4958, 3625, 120114, 2899, 2898, 60468, 80975, 80731, 347, 140862, 2893, 26585, 8516, 4038, 51754, 8639	1365	3219	19281	1.5226686330134607	3.857612582939879E-15	7.715225165879758E-16	7.010791563777693E-16
UP_SEQ_FEATURE	repeat:17	27	1.7543859649122806	3.725747553357929E-17	85291, 85290, 353323, 83899, 83755, 100132386, 1038, 81870, 81871, 1056, 386685, 728224, 4582, 386680, 386682, 729359, 386677, 84616, 653240, 386679, 386678, 100132476, 386672, 386675, 386674, 85289, 57716	1322	51	18732	7.501468363442199	1.2164565761713637E-13	6.0841457546334984E-15	5.9500188427126124E-15
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	112	7.277452891487979	4.050934011897058E-17	88, 56130, 56131, 23569, 56137, 57348, 56138, 56139, 389118, 51760, 56134, 23284, 56135, 56136, 92737, 54997, 9752, 92211, 64168, 8788, 8425, 8785, 56140, 56141, 56142, 56143, 92291, 7173, 83988, 79645, 2159, 56145, 247, 56146, 26167, 56147, 256158, 326342, 28316, 1000, 9362, 7062, 491, 10516, 283229, 774, 84467, 53841, 80303, 83259, 4745, 9378, 9651, 5332, 10085, 1010, 222663, 1008, 79148, 63928, 1005, 84059, 1002, 4635, 148281, 7123, 7125, 5100, 9381, 23245, 29904, 27328, 23007, 2192, 79057, 143425, 388743, 6546, 64881, 7134, 6442, 10747, 54681, 388698, 844, 1829, 845, 10343, 80274, 64084, 57717, 11240, 28513, 27306, 1953, 1950, 340706, 4147, 90019, 85477, 10398, 11131, 120114, 56127, 56129, 25891, 1047, 57575, 56125, 4038, 8639, 2934	1121	703	16263	2.3113075985041807	4.549198895360396E-14	4.549198895360396E-14	4.537046093324705E-14
UP_KEYWORDS	Calcium	131	8.512020792722547	4.348200840804529E-17	88, 1187, 56130, 56131, 23569, 56137, 56138, 56139, 389118, 56134, 23284, 56135, 57863, 56136, 92737, 54997, 22801, 9752, 92211, 64168, 6641, 116238, 56140, 56141, 56142, 56143, 7173, 83988, 79645, 2159, 56145, 489, 247, 56146, 26167, 56147, 256158, 1188, 326342, 27092, 9369, 28316, 1000, 7062, 491, 1756, 10516, 774, 84467, 53841, 1113, 80303, 83259, 341277, 55503, 4745, 2208, 8288, 9378, 9254, 9651, 5332, 10085, 1010, 222663, 781, 1008, 783, 79148, 63928, 1005, 84059, 1002, 4638, 139728, 148281, 7125, 5100, 9381, 23245, 29904, 27328, 23007, 2192, 277, 278, 54831, 143425, 388743, 4884, 6546, 4885, 5579, 2904, 2903, 64881, 7134, 10747, 54681, 1301, 57156, 388698, 116443, 4653, 844, 1829, 845, 341640, 80274, 64084, 57717, 8618, 11240, 28513, 23467, 27306, 1953, 85477, 10398, 11131, 120114, 56127, 56129, 1047, 57575, 56125, 8516, 8912, 4038, 8639, 2934	1365	862	19281	2.146648479131078	2.0001723867700834E-14	3.333620644616806E-15	3.029246585760489E-15
UP_SEQ_FEATURE	domain:Cadherin 1	39	2.53411306042885	6.120986486736972E-17	5100, 28316, 1000, 56130, 56131, 28513, 27328, 56137, 56138, 56139, 389118, 56134, 53841, 56135, 83259, 56136, 9752, 64881, 92211, 56140, 56141, 1010, 56142, 56143, 1008, 120114, 56127, 56129, 1005, 56145, 57575, 56146, 1002, 56147, 26167, 56125, 1829, 64084, 57717	1322	112	18732	4.934001512859304	3.624878175401136E-13	9.086882666219523E-15	8.886559472108131E-15
UP_SEQ_FEATURE	domain:Cadherin 2	39	2.53411306042885	6.120986486736972E-17	5100, 28316, 1000, 56130, 56131, 28513, 27328, 56137, 56138, 56139, 389118, 56134, 53841, 56135, 83259, 56136, 9752, 64881, 92211, 56140, 56141, 1010, 56142, 56143, 1008, 120114, 56127, 56129, 1005, 56145, 57575, 56146, 1002, 56147, 26167, 56125, 1829, 64084, 57717	1322	112	18732	4.934001512859304	3.624878175401136E-13	9.086882666219523E-15	8.886559472108131E-15
UP_KEYWORDS	Cell adhesion	87	5.653021442495127	9.921222033678456E-17	23769, 4099, 5100, 91653, 56130, 56131, 3483, 22798, 27328, 56137, 57348, 56138, 56139, 389118, 56134, 56135, 57863, 56136, 79937, 6900, 253559, 152330, 4604, 22801, 9752, 64881, 92211, 56140, 29119, 56141, 56142, 56143, 482, 1501, 56145, 56146, 26167, 56147, 27255, 341640, 1829, 4978, 64084, 57717, 9369, 7148, 28316, 1000, 28513, 728577, 10516, 575, 54413, 10319, 214, 84466, 83259, 2047, 10076, 5239, 10232, 10752, 10631, 340267, 9378, 4684, 10085, 1010, 460, 4958, 1008, 120114, 56127, 388, 56129, 1005, 57575, 220296, 1002, 56125, 8516, 51754, 50863, 8839, 947, 8639, 53616	1365	467	19281	2.631475162952679	5.10702591327572E-14	6.5196601935601276E-15	5.924386871539421E-15
INTERPRO	IPR015919:Cadherin-like	40	2.599090318388564	1.4636737264335817E-16	5100, 28316, 1000, 56130, 56131, 28513, 27328, 56137, 56138, 56139, 389118, 56134, 53841, 56135, 83259, 56136, 9752, 64881, 92211, 6442, 56140, 56141, 1010, 56142, 56143, 1008, 120114, 56127, 56129, 1005, 56145, 57575, 56146, 1002, 56147, 26167, 56125, 1829, 64084, 57717	1275	118	17632	4.687803256895979	1.779687508474126E-13	1.1731344917365157E-13	1.1497157121135784E-13
UP_SEQ_FEATURE	domain:Cadherin 4	38	2.4691358024691357	1.5371519745402675E-16	5100, 28316, 1000, 56130, 56131, 28513, 27328, 56137, 56138, 56139, 389118, 56134, 53841, 56135, 83259, 56136, 9752, 64881, 92211, 56140, 56141, 1010, 56142, 56143, 1008, 120114, 56127, 56129, 1005, 56145, 57575, 56146, 1002, 56147, 26167, 56125, 1829, 57717	1322	109	18732	4.939804855029217	3.624878175401136E-13	2.0918076453535474E-14	2.0456930861173395E-14
UP_SEQ_FEATURE	domain:Cadherin 3	38	2.4691358024691357	1.5371519745402675E-16	5100, 28316, 1000, 56130, 56131, 28513, 27328, 56137, 56138, 56139, 389118, 56134, 53841, 56135, 83259, 56136, 9752, 64881, 92211, 56140, 56141, 1010, 56142, 56143, 1008, 120114, 56127, 56129, 1005, 56145, 57575, 56146, 1002, 56147, 26167, 56125, 1829, 57717	1322	109	18732	4.939804855029217	3.624878175401136E-13	2.0918076453535474E-14	2.0456930861173395E-14
INTERPRO	IPR002126:Cadherin	39	2.53411306042885	6.090348823616525E-16	5100, 28316, 1000, 56130, 56131, 28513, 27328, 56137, 56138, 56139, 389118, 56134, 53841, 56135, 83259, 56136, 9752, 64881, 92211, 56140, 56141, 1010, 56142, 56143, 1008, 120114, 56127, 56129, 1005, 56145, 57575, 56146, 1002, 56147, 26167, 56125, 1829, 64084, 57717	1275	116	17632	4.649411764705883	8.89843754237063E-13	3.0052344595543626E-13	2.945242255745417E-13
INTERPRO	IPR020894:Cadherin conserved site	38	2.4691358024691357	7.499025476118185E-16	5100, 28316, 1000, 56130, 56131, 28513, 27328, 56137, 56138, 56139, 389118, 56134, 53841, 56135, 83259, 56136, 9752, 64881, 92211, 56140, 56141, 1010, 56142, 56143, 1008, 120114, 56127, 56129, 1005, 56145, 57575, 56146, 1002, 56147, 26167, 56125, 1829, 57717	1275	111	17632	4.7342589648472	1.2457812559318882E-12	3.0052344595543626E-13	2.945242255745417E-13
